schema_version,session_id,trial_id,sample_index,device_sequence,device_timestamp_ms,receive_timestamp_ms,word,vocabulary_version,signer_id,orientation_condition,who,ax,ay,az,gx,gy,gz,flex_thumb_raw,flex_index_raw,flex_middle_raw,flex_ring_raw,flex_pinky_raw,raw_packet,packet_valid
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,0,205958,5151148,1789672818632,a,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0140000000000,1.00700000000,-5.95400000000,1.19100000000,-0.191000000000,502,199,373,197,180,"seq=205958,t_ms=5151148,who=0x70,ax=-0.079,ay=-0.014,az=1.007,gx=-5.954,gy=1.191,gz=-0.191,expected=-,pred=T,pred_conf=100.0,flex0_raw=502,flex0_norm=0.123,flex1_raw=199,flex1_norm=0.049,flex2_raw=373,flex2_norm=0.091,flex3_raw=197,flex3_norm=0.048,flex4_raw=180,flex4_norm=0.044",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,1,205959,5151173,1789672818698,a,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0190000000000,1.00300000000,-5.96900000000,1.21400000000,-0.183000000000,502,198,373,189,173,"seq=205959,t_ms=5151173,who=0x70,ax=-0.079,ay=-0.019,az=1.003,gx=-5.969,gy=1.214,gz=-0.183,expected=-,pred=T,pred_conf=100.0,flex0_raw=502,flex0_norm=0.123,flex1_raw=198,flex1_norm=0.048,flex2_raw=373,flex2_norm=0.091,flex3_raw=189,flex3_norm=0.046,flex4_raw=173,flex4_norm=0.042",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,2,205960,5151198,1789672818699,a,static-asl-v1,signer_01,neutral,0x70,-0.0810000000000,-0.0140000000000,1.00400000000,-5.88500000000,1.14500000000,-0.176000000000,475,202,359,189,175,"seq=205960,t_ms=5151198,who=0x70,ax=-0.081,ay=-0.014,az=1.004,gx=-5.885,gy=1.145,gz=-0.176,expected=-,pred=T,pred_conf=100.0,flex0_raw=475,flex0_norm=0.116,flex1_raw=202,flex1_norm=0.049,flex2_raw=359,flex2_norm=0.088,flex3_raw=189,flex3_norm=0.046,flex4_raw=175,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,3,205961,5151223,1789672818752,a,static-asl-v1,signer_01,neutral,0x70,-0.0840000000000,-0.0140000000000,1.00000000000,-5.75600000000,1.24400000000,-0.229000000000,493,199,367,188,176,"seq=205961,t_ms=5151223,who=0x70,ax=-0.084,ay=-0.014,az=1.000,gx=-5.756,gy=1.244,gz=-0.229,expected=-,pred=T,pred_conf=100.0,flex0_raw=493,flex0_norm=0.120,flex1_raw=199,flex1_norm=0.049,flex2_raw=367,flex2_norm=0.090,flex3_raw=188,flex3_norm=0.046,flex4_raw=176,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,4,205962,5151248,1789672818753,a,static-asl-v1,signer_01,neutral,0x70,-0.0760000000000,-0.0110000000000,1.00100000000,-5.84700000000,1.19100000000,-0.229000000000,500,189,374,187,175,"seq=205962,t_ms=5151248,who=0x70,ax=-0.076,ay=-0.011,az=1.001,gx=-5.847,gy=1.191,gz=-0.229,expected=-,pred=T,pred_conf=100.0,flex0_raw=500,flex0_norm=0.122,flex1_raw=189,flex1_norm=0.046,flex2_raw=374,flex2_norm=0.091,flex3_raw=187,flex3_norm=0.046,flex4_raw=175,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,5,205963,5151273,1789672818754,a,static-asl-v1,signer_01,neutral,0x70,-0.0810000000000,-0.0140000000000,1.00100000000,-5.73300000000,1.31300000000,-0.206000000000,505,199,374,187,172,"seq=205963,t_ms=5151273,who=0x70,ax=-0.081,ay=-0.014,az=1.001,gx=-5.733,gy=1.313,gz=-0.206,expected=-,pred=T,pred_conf=100.0,flex0_raw=505,flex0_norm=0.123,flex1_raw=199,flex1_norm=0.049,flex2_raw=374,flex2_norm=0.091,flex3_raw=187,flex3_norm=0.046,flex4_raw=172,flex4_norm=0.042",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,6,205964,5151298,1789672818799,a,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0120000000000,1.00000000000,-5.74800000000,1.18300000000,-0.221000000000,501,202,376,189,176,"seq=205964,t_ms=5151298,who=0x70,ax=-0.079,ay=-0.012,az=1.000,gx=-5.748,gy=1.183,gz=-0.221,expected=-,pred=T,pred_conf=100.0,flex0_raw=501,flex0_norm=0.122,flex1_raw=202,flex1_norm=0.049,flex2_raw=376,flex2_norm=0.092,flex3_raw=189,flex3_norm=0.046,flex4_raw=176,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,7,205965,5151323,1789672818800,a,static-asl-v1,signer_01,neutral,0x70,-0.0830000000000,-0.0190000000000,1.01200000000,-5.80200000000,1.13000000000,-0.229000000000,504,197,373,181,174,"seq=205965,t_ms=5151323,who=0x70,ax=-0.083,ay=-0.019,az=1.012,gx=-5.802,gy=1.130,gz=-0.229,expected=-,pred=T,pred_conf=100.0,flex0_raw=504,flex0_norm=0.123,flex1_raw=197,flex1_norm=0.048,flex2_raw=373,flex2_norm=0.091,flex3_raw=181,flex3_norm=0.044,flex4_raw=174,flex4_norm=0.042",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,8,205966,5151348,1789672818840,a,static-asl-v1,signer_01,neutral,0x70,-0.0780000000000,-0.0170000000000,0.999000000000,-5.78600000000,1.22100000000,-0.374000000000,503,197,377,188,175,"seq=205966,t_ms=5151348,who=0x70,ax=-0.078,ay=-0.017,az=0.999,gx=-5.786,gy=1.221,gz=-0.374,expected=-,pred=T,pred_conf=100.0,flex0_raw=503,flex0_norm=0.123,flex1_raw=197,flex1_norm=0.048,flex2_raw=377,flex2_norm=0.092,flex3_raw=188,flex3_norm=0.046,flex4_raw=175,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,9,205967,5151373,1789672818898,a,static-asl-v1,signer_01,neutral,0x70,-0.0780000000000,-0.0110000000000,1.00400000000,-5.92400000000,1.08400000000,-0.214000000000,508,199,374,187,181,"seq=205967,t_ms=5151373,who=0x70,ax=-0.078,ay=-0.011,az=1.004,gx=-5.924,gy=1.084,gz=-0.214,expected=-,pred=T,pred_conf=100.0,flex0_raw=508,flex0_norm=0.124,flex1_raw=199,flex1_norm=0.049,flex2_raw=374,flex2_norm=0.091,flex3_raw=187,flex3_norm=0.046,flex4_raw=181,flex4_norm=0.044",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,10,205968,5151398,1789672818899,a,static-asl-v1,signer_01,neutral,0x70,-0.0800000000000,-0.0150000000000,1.00400000000,-5.87000000000,1.28200000000,-0.267000000000,500,198,372,189,175,"seq=205968,t_ms=5151398,who=0x70,ax=-0.080,ay=-0.015,az=1.004,gx=-5.870,gy=1.282,gz=-0.267,expected=-,pred=T,pred_conf=100.0,flex0_raw=500,flex0_norm=0.122,flex1_raw=198,flex1_norm=0.048,flex2_raw=372,flex2_norm=0.091,flex3_raw=189,flex3_norm=0.046,flex4_raw=175,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,11,205969,5151423,1789672818900,a,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0170000000000,1.00700000000,-5.93900000000,1.16000000000,-0.160000000000,504,189,375,188,179,"seq=205969,t_ms=5151423,who=0x70,ax=-0.079,ay=-0.017,az=1.007,gx=-5.939,gy=1.160,gz=-0.160,expected=-,pred=T,pred_conf=100.0,flex0_raw=504,flex0_norm=0.123,flex1_raw=189,flex1_norm=0.046,flex2_raw=375,flex2_norm=0.092,flex3_raw=188,flex3_norm=0.046,flex4_raw=179,flex4_norm=0.044",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,12,205970,5151448,1789672818945,a,static-asl-v1,signer_01,neutral,0x70,-0.0820000000000,-0.0160000000000,1.00000000000,-5.88500000000,1.25200000000,-0.153000000000,502,197,375,189,175,"seq=205970,t_ms=5151448,who=0x70,ax=-0.082,ay=-0.016,az=1.000,gx=-5.885,gy=1.252,gz=-0.153,expected=-,pred=T,pred_conf=100.0,flex0_raw=502,flex0_norm=0.123,flex1_raw=197,flex1_norm=0.048,flex2_raw=375,flex2_norm=0.092,flex3_raw=189,flex3_norm=0.046,flex4_raw=175,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,13,205971,5151473,1789672818948,a,static-asl-v1,signer_01,neutral,0x70,-0.0770000000000,-0.0150000000000,1.00400000000,-5.74000000000,1.24400000000,-0.321000000000,502,197,374,189,179,"seq=205971,t_ms=5151473,who=0x70,ax=-0.077,ay=-0.015,az=1.004,gx=-5.740,gy=1.244,gz=-0.321,expected=-,pred=T,pred_conf=100.0,flex0_raw=502,flex0_norm=0.123,flex1_raw=197,flex1_norm=0.048,flex2_raw=374,flex2_norm=0.091,flex3_raw=189,flex3_norm=0.046,flex4_raw=179,flex4_norm=0.044",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,14,205972,5151498,1789672818984,a,static-asl-v1,signer_01,neutral,0x70,-0.0780000000000,-0.0130000000000,1.00100000000,-5.91600000000,1.26000000000,-0.298000000000,505,186,375,189,174,"seq=205972,t_ms=5151498,who=0x70,ax=-0.078,ay=-0.013,az=1.001,gx=-5.916,gy=1.260,gz=-0.298,expected=-,pred=T,pred_conf=100.0,flex0_raw=505,flex0_norm=0.123,flex1_raw=186,flex1_norm=0.045,flex2_raw=375,flex2_norm=0.092,flex3_raw=189,flex3_norm=0.046,flex4_raw=174,flex4_norm=0.042",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,15,205973,5151523,1789672819041,a,static-asl-v1,signer_01,neutral,0x70,-0.0810000000000,-0.0150000000000,1.00000000000,-5.93900000000,1.21400000000,-0.252000000000,504,197,373,185,175,"seq=205973,t_ms=5151523,who=0x70,ax=-0.081,ay=-0.015,az=1.000,gx=-5.939,gy=1.214,gz=-0.252,expected=-,pred=T,pred_conf=100.0,flex0_raw=504,flex0_norm=0.123,flex1_raw=197,flex1_norm=0.048,flex2_raw=373,flex2_norm=0.091,flex3_raw=185,flex3_norm=0.045,flex4_raw=175,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,16,205974,5151548,1789672819042,a,static-asl-v1,signer_01,neutral,0x70,-0.0800000000000,-0.0130000000000,1.00200000000,-5.86300000000,1.22100000000,-0.313000000000,503,199,378,187,179,"seq=205974,t_ms=5151548,who=0x70,ax=-0.080,ay=-0.013,az=1.002,gx=-5.863,gy=1.221,gz=-0.313,expected=-,pred=T,pred_conf=100.0,flex0_raw=503,flex0_norm=0.123,flex1_raw=199,flex1_norm=0.049,flex2_raw=378,flex2_norm=0.092,flex3_raw=187,flex3_norm=0.046,flex4_raw=179,flex4_norm=0.044",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,17,205975,5151573,1789672819043,a,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0190000000000,1.00000000000,-5.79400000000,1.05300000000,-0.183000000000,508,190,373,188,179,"seq=205975,t_ms=5151573,who=0x70,ax=-0.079,ay=-0.019,az=1.000,gx=-5.794,gy=1.053,gz=-0.183,expected=-,pred=T,pred_conf=100.0,flex0_raw=508,flex0_norm=0.124,flex1_raw=190,flex1_norm=0.046,flex2_raw=373,flex2_norm=0.091,flex3_raw=188,flex3_norm=0.046,flex4_raw=179,flex4_norm=0.044",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,18,205976,5151598,1789672819090,a,static-asl-v1,signer_01,neutral,0x70,-0.0770000000000,-0.0180000000000,1.00600000000,-6.00000000000,1.19100000000,-0.107000000000,504,198,375,188,174,"seq=205976,t_ms=5151598,who=0x70,ax=-0.077,ay=-0.018,az=1.006,gx=-6.000,gy=1.191,gz=-0.107,expected=-,pred=T,pred_conf=100.0,flex0_raw=504,flex0_norm=0.123,flex1_raw=198,flex1_norm=0.048,flex2_raw=375,flex2_norm=0.092,flex3_raw=188,flex3_norm=0.046,flex4_raw=174,flex4_norm=0.042",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,19,205977,5151623,1789672819136,a,static-asl-v1,signer_01,neutral,0x70,-0.0780000000000,-0.0130000000000,1.00400000000,-5.77900000000,1.28200000000,-0.160000000000,501,197,378,189,179,"seq=205977,t_ms=5151623,who=0x70,ax=-0.078,ay=-0.013,az=1.004,gx=-5.779,gy=1.282,gz=-0.160,expected=-,pred=T,pred_conf=100.0,flex0_raw=501,flex0_norm=0.122,flex1_raw=197,flex1_norm=0.048,flex2_raw=378,flex2_norm=0.092,flex3_raw=189,flex3_norm=0.046,flex4_raw=179,flex4_norm=0.044",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,20,205978,5151648,1789672819137,a,static-asl-v1,signer_01,neutral,0x70,-0.0780000000000,-0.0110000000000,1.00000000000,-5.84000000000,1.26000000000,-0.374000000000,495,197,373,189,174,"seq=205978,t_ms=5151648,who=0x70,ax=-0.078,ay=-0.011,az=1.000,gx=-5.840,gy=1.260,gz=-0.374,expected=-,pred=T,pred_conf=100.0,flex0_raw=495,flex0_norm=0.121,flex1_raw=197,flex1_norm=0.048,flex2_raw=373,flex2_norm=0.091,flex3_raw=189,flex3_norm=0.046,flex4_raw=174,flex4_norm=0.042",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,21,205979,5151673,1789672819193,a,static-asl-v1,signer_01,neutral,0x70,-0.0770000000000,-0.0110000000000,0.997000000000,-5.77100000000,1.14500000000,-0.221000000000,501,199,374,188,175,"seq=205979,t_ms=5151673,who=0x70,ax=-0.077,ay=-0.011,az=0.997,gx=-5.771,gy=1.145,gz=-0.221,expected=-,pred=T,pred_conf=100.0,flex0_raw=501,flex0_norm=0.122,flex1_raw=199,flex1_norm=0.049,flex2_raw=374,flex2_norm=0.091,flex3_raw=188,flex3_norm=0.046,flex4_raw=175,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,22,205980,5151698,1789672819194,a,static-asl-v1,signer_01,neutral,0x70,-0.0800000000000,-0.0150000000000,0.998000000000,-5.87800000000,1.20600000000,-0.336000000000,499,199,377,186,171,"seq=205980,t_ms=5151698,who=0x70,ax=-0.080,ay=-0.015,az=0.998,gx=-5.878,gy=1.206,gz=-0.336,expected=-,pred=T,pred_conf=100.0,flex0_raw=499,flex0_norm=0.122,flex1_raw=199,flex1_norm=0.049,flex2_raw=377,flex2_norm=0.092,flex3_raw=186,flex3_norm=0.045,flex4_raw=171,flex4_norm=0.042",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,23,205981,5151723,1789672819194,a,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0180000000000,1.00200000000,-5.90100000000,1.20600000000,-0.214000000000,499,198,375,189,176,"seq=205981,t_ms=5151723,who=0x70,ax=-0.079,ay=-0.018,az=1.002,gx=-5.901,gy=1.206,gz=-0.214,expected=-,pred=T,pred_conf=100.0,flex0_raw=499,flex0_norm=0.122,flex1_raw=198,flex1_norm=0.048,flex2_raw=375,flex2_norm=0.092,flex3_raw=189,flex3_norm=0.046,flex4_raw=176,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,24,205982,5151748,1789672819257,a,static-asl-v1,signer_01,neutral,0x70,-0.0770000000000,-0.0180000000000,1.00800000000,-5.83200000000,1.16800000000,-0.168000000000,502,199,379,188,175,"seq=205982,t_ms=5151748,who=0x70,ax=-0.077,ay=-0.018,az=1.008,gx=-5.832,gy=1.168,gz=-0.168,expected=-,pred=T,pred_conf=100.0,flex0_raw=502,flex0_norm=0.123,flex1_raw=199,flex1_norm=0.049,flex2_raw=379,flex2_norm=0.093,flex3_raw=188,flex3_norm=0.046,flex4_raw=175,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,25,205983,5151773,1789672819257,a,static-asl-v1,signer_01,neutral,0x70,-0.0770000000000,-0.0140000000000,1.00700000000,-5.82400000000,1.12200000000,-0.252000000000,500,199,373,187,176,"seq=205983,t_ms=5151773,who=0x70,ax=-0.077,ay=-0.014,az=1.007,gx=-5.824,gy=1.122,gz=-0.252,expected=-,pred=T,pred_conf=100.0,flex0_raw=500,flex0_norm=0.122,flex1_raw=199,flex1_norm=0.049,flex2_raw=373,flex2_norm=0.091,flex3_raw=187,flex3_norm=0.046,flex4_raw=176,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,26,205984,5151798,1789672819299,a,static-asl-v1,signer_01,neutral,0x70,-0.0810000000000,-0.0130000000000,1.00700000000,-5.86300000000,1.24400000000,-0.336000000000,503,198,375,181,173,"seq=205984,t_ms=5151798,who=0x70,ax=-0.081,ay=-0.013,az=1.007,gx=-5.863,gy=1.244,gz=-0.336,expected=-,pred=T,pred_conf=100.0,flex0_raw=503,flex0_norm=0.123,flex1_raw=198,flex1_norm=0.048,flex2_raw=375,flex2_norm=0.092,flex3_raw=181,flex3_norm=0.044,flex4_raw=173,flex4_norm=0.042",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,27,205985,5151823,1789672819349,a,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0200000000000,1.00100000000,-5.78600000000,1.11500000000,-0.221000000000,506,198,375,188,183,"seq=205985,t_ms=5151823,who=0x70,ax=-0.079,ay=-0.020,az=1.001,gx=-5.786,gy=1.115,gz=-0.221,expected=-,pred=T,pred_conf=100.0,flex0_raw=506,flex0_norm=0.124,flex1_raw=198,flex1_norm=0.048,flex2_raw=375,flex2_norm=0.092,flex3_raw=188,flex3_norm=0.046,flex4_raw=183,flex4_norm=0.045",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,28,205986,5151848,1789672819349,a,static-asl-v1,signer_01,neutral,0x70,-0.0760000000000,-0.0110000000000,1.00300000000,-5.79400000000,1.09200000000,-0.267000000000,503,198,377,189,175,"seq=205986,t_ms=5151848,who=0x70,ax=-0.076,ay=-0.011,az=1.003,gx=-5.794,gy=1.092,gz=-0.267,expected=-,pred=T,pred_conf=100.0,flex0_raw=503,flex0_norm=0.123,flex1_raw=198,flex1_norm=0.048,flex2_raw=377,flex2_norm=0.092,flex3_raw=189,flex3_norm=0.046,flex4_raw=175,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,29,205987,5151873,1789672819350,a,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0180000000000,1.00700000000,-5.83200000000,1.29000000000,-0.168000000000,505,199,376,187,175,"seq=205987,t_ms=5151873,who=0x70,ax=-0.079,ay=-0.018,az=1.007,gx=-5.832,gy=1.290,gz=-0.168,expected=-,pred=T,pred_conf=100.0,flex0_raw=505,flex0_norm=0.123,flex1_raw=199,flex1_norm=0.049,flex2_raw=376,flex2_norm=0.092,flex3_raw=187,flex3_norm=0.046,flex4_raw=175,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,30,205988,5151898,1789672819411,a,static-asl-v1,signer_01,neutral,0x70,-0.0830000000000,-0.0130000000000,1.00600000000,-5.93100000000,1.30500000000,-0.176000000000,506,198,375,187,173,"seq=205988,t_ms=5151898,who=0x70,ax=-0.083,ay=-0.013,az=1.006,gx=-5.931,gy=1.305,gz=-0.176,expected=-,pred=T,pred_conf=100.0,flex0_raw=506,flex0_norm=0.124,flex1_raw=198,flex1_norm=0.048,flex2_raw=375,flex2_norm=0.092,flex3_raw=187,flex3_norm=0.046,flex4_raw=173,flex4_norm=0.042",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,31,205989,5151923,1789672819412,a,static-asl-v1,signer_01,neutral,0x70,-0.0760000000000,-0.0140000000000,1.00000000000,-5.81700000000,1.24400000000,-0.198000000000,508,191,374,187,175,"seq=205989,t_ms=5151923,who=0x70,ax=-0.076,ay=-0.014,az=1.000,gx=-5.817,gy=1.244,gz=-0.198,expected=-,pred=T,pred_conf=100.0,flex0_raw=508,flex0_norm=0.124,flex1_raw=191,flex1_norm=0.047,flex2_raw=374,flex2_norm=0.091,flex3_raw=187,flex3_norm=0.046,flex4_raw=175,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,32,205990,5151948,1789672819455,a,static-asl-v1,signer_01,neutral,0x70,-0.0730000000000,-0.0160000000000,1.00000000000,-5.76300000000,1.02300000000,-0.275000000000,499,199,375,189,182,"seq=205990,t_ms=5151948,who=0x70,ax=-0.073,ay=-0.016,az=1.000,gx=-5.763,gy=1.023,gz=-0.275,expected=-,pred=T,pred_conf=100.0,flex0_raw=499,flex0_norm=0.122,flex1_raw=199,flex1_norm=0.049,flex2_raw=375,flex2_norm=0.092,flex3_raw=189,flex3_norm=0.046,flex4_raw=182,flex4_norm=0.044",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,33,205991,5151973,1789672819459,a,static-asl-v1,signer_01,neutral,0x70,-0.0780000000000,-0.0150000000000,1.00800000000,-5.84700000000,1.19800000000,-0.237000000000,504,198,371,188,175,"seq=205991,t_ms=5151973,who=0x70,ax=-0.078,ay=-0.015,az=1.008,gx=-5.847,gy=1.198,gz=-0.237,expected=-,pred=T,pred_conf=100.0,flex0_raw=504,flex0_norm=0.123,flex1_raw=198,flex1_norm=0.048,flex2_raw=371,flex2_norm=0.091,flex3_raw=188,flex3_norm=0.046,flex4_raw=175,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,34,205992,5151998,1789672819502,a,static-asl-v1,signer_01,neutral,0x70,-0.0800000000000,-0.0110000000000,1.00600000000,-5.94700000000,1.28200000000,-0.267000000000,504,191,371,189,178,"seq=205992,t_ms=5151998,who=0x70,ax=-0.080,ay=-0.011,az=1.006,gx=-5.947,gy=1.282,gz=-0.267,expected=-,pred=T,pred_conf=100.0,flex0_raw=504,flex0_norm=0.123,flex1_raw=191,flex1_norm=0.047,flex2_raw=371,flex2_norm=0.091,flex3_raw=189,flex3_norm=0.046,flex4_raw=178,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,35,205993,5152023,1789672819502,a,static-asl-v1,signer_01,neutral,0x70,-0.0800000000000,-0.0170000000000,1.00900000000,-5.81700000000,1.13700000000,-0.282000000000,504,198,373,185,179,"seq=205993,t_ms=5152023,who=0x70,ax=-0.080,ay=-0.017,az=1.009,gx=-5.817,gy=1.137,gz=-0.282,expected=-,pred=T,pred_conf=100.0,flex0_raw=504,flex0_norm=0.123,flex1_raw=198,flex1_norm=0.048,flex2_raw=373,flex2_norm=0.091,flex3_raw=185,flex3_norm=0.045,flex4_raw=179,flex4_norm=0.044",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,36,205994,5152048,1789672819565,a,static-asl-v1,signer_01,neutral,0x70,-0.0800000000000,-0.0190000000000,1.00600000000,-5.76300000000,1.19100000000,-0.298000000000,503,201,373,187,174,"seq=205994,t_ms=5152048,who=0x70,ax=-0.080,ay=-0.019,az=1.006,gx=-5.763,gy=1.191,gz=-0.298,expected=-,pred=T,pred_conf=100.0,flex0_raw=503,flex0_norm=0.123,flex1_raw=201,flex1_norm=0.049,flex2_raw=373,flex2_norm=0.091,flex3_raw=187,flex3_norm=0.046,flex4_raw=174,flex4_norm=0.042",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,37,205995,5152073,1789672819566,a,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0150000000000,1.00400000000,-5.90800000000,1.26000000000,-0.206000000000,503,201,375,187,175,"seq=205995,t_ms=5152073,who=0x70,ax=-0.079,ay=-0.015,az=1.004,gx=-5.908,gy=1.260,gz=-0.206,expected=-,pred=T,pred_conf=100.0,flex0_raw=503,flex0_norm=0.123,flex1_raw=201,flex1_norm=0.049,flex2_raw=375,flex2_norm=0.092,flex3_raw=187,flex3_norm=0.046,flex4_raw=175,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,38,205996,5152098,1789672819606,a,static-asl-v1,signer_01,neutral,0x70,-0.0790000000000,-0.0120000000000,1.00700000000,-5.82400000000,1.20600000000,-0.176000000000,493,198,373,189,173,"seq=205996,t_ms=5152098,who=0x70,ax=-0.079,ay=-0.012,az=1.007,gx=-5.824,gy=1.206,gz=-0.176,expected=-,pred=T,pred_conf=100.0,flex0_raw=493,flex0_norm=0.120,flex1_raw=198,flex1_norm=0.048,flex2_raw=373,flex2_norm=0.091,flex3_raw=189,flex3_norm=0.046,flex4_raw=173,flex4_norm=0.042",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,39,205997,5152123,1789672819609,a,static-asl-v1,signer_01,neutral,0x70,-0.0810000000000,-0.0170000000000,0.999000000000,-5.84000000000,1.16000000000,-0.145000000000,503,197,376,188,175,"seq=205997,t_ms=5152123,who=0x70,ax=-0.081,ay=-0.017,az=0.999,gx=-5.840,gy=1.160,gz=-0.145,expected=-,pred=T,pred_conf=100.0,flex0_raw=503,flex0_norm=0.123,flex1_raw=197,flex1_norm=0.048,flex2_raw=376,flex2_norm=0.092,flex3_raw=188,flex3_norm=0.046,flex4_raw=175,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,40,205998,5152148,1789672819610,a,static-asl-v1,signer_01,neutral,0x70,-0.0800000000000,-0.0120000000000,1.00700000000,-5.83200000000,1.22900000000,-0.168000000000,504,201,375,189,175,"seq=205998,t_ms=5152148,who=0x70,ax=-0.080,ay=-0.012,az=1.007,gx=-5.832,gy=1.229,gz=-0.168,expected=-,pred=T,pred_conf=100.0,flex0_raw=504,flex0_norm=0.123,flex1_raw=201,flex1_norm=0.049,flex2_raw=375,flex2_norm=0.092,flex3_raw=189,flex3_norm=0.046,flex4_raw=175,flex4_norm=0.043",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,41,205999,5152173,1789672819649,a,static-asl-v1,signer_01,neutral,0x70,-0.0770000000000,-0.0170000000000,1.00400000000,-5.82400000000,1.06900000000,-0.160000000000,501,198,375,188,179,"seq=205999,t_ms=5152173,who=0x70,ax=-0.077,ay=-0.017,az=1.004,gx=-5.824,gy=1.069,gz=-0.160,expected=-,pred=T,pred_conf=100.0,flex0_raw=501,flex0_norm=0.122,flex1_raw=198,flex1_norm=0.048,flex2_raw=375,flex2_norm=0.092,flex3_raw=188,flex3_norm=0.046,flex4_raw=179,flex4_norm=0.044",true
word-sequence-v1,session_20260917T192018_628133Z,static_a_0001,42,206000,5152198,1789672819703,a,static-asl-v1,signer_01,neutral,0x70,-0.0760000000000,-0.0120000000000,1.00600000000,-5.81700000000,1.14500000000,-0.168000000000,502,198,363,187,179,"seq=206000,t_ms=5152198,who=0x70,ax=-0.076,ay=-0.012,az=1.006,gx=-5.817,gy=1.145,gz=-0.168,expected=-,pred=T,pred_conf=100.0,flex0_raw=502,flex0_norm=0.123,flex1_raw=198,flex1_norm=0.048,flex2_raw=363,flex2_norm=0.089,flex3_raw=187,flex3_norm=0.046,flex4_raw=179,flex4_norm=0.044",true
